SimTime,vout,sq_out,vout_smooth
194031.1265227,-1.39665436606999,1,-1.46720155428651
194031.1265228,-1.5141385956109,1,-1.47027847103547
194031.1265229,-1.46842980101695,1,-1.46720155457746
194031.126523,-1.46823175837839,1,-1.47027847096169
194031.1265231,-1.46822295450517,1,-1.46720155504666
194031.1265232,-1.46822439559243,1,-1.47027846794486
194031.1265234,-1.4682236695479,1,-1.46720157544144
194031.1265237,-1.46822418181127,1,-1.47027832923326
194031.1265245,-1.46822374885699,1,-1.46720251616459
194031.1265259,-1.46822414740837,1,-1.47027194972847
194031.1265289,-1.46822376490412,1,-1.46724541816482
194031.1265347,-1.46822413965584,1,-1.4699980875455
194031.1265465,-1.46822376871469,1,-1.46823214683513
194031.12657,-1.46822413776672,1,-1.468224222564
194031.1266171,-1.46822376965524,1,-1.4682239294395
194031.1267112,-1.46822413729745,1,-1.46822396080344
194031.1268993,-1.46822376988963,1,-1.46822395086302
194031.1272757,-1.46822413718032,1,-1.46822395472533
194031.1280284,-1.46822376994818,1,-1.4682239530073
194031.1295339,-1.46822413715105,1,-1.4682239538193
194031.1325448,-1.46822376996281,1,-1.46822395342443
194031.1385667,-1.46822413714373,1,-1.46822395361916
194031.1506104,-1.46822376996647,1,-1.46822395352254
194031.1746978,-1.4682241371419,1,-1.46822395357081
194031.2228726,-1.46822376996739,1,-1.4659650126997
194031.3192222,-1.46822413714144,1,-1.46596501284863
194031.5119214,-1.46822376996761,1,-1.46370607180063
194031.8973197,-1.46822413714132,1,-1.46370607168564
194032.6681165,-1.46822376996766,1,-1.46144713255715
194034.20971,-1.46822413714131,1,-1.46144711946949
194037.2928971,-1.46822376996769,1,-1.45918826836203
194043.4592711,-1.46822413714137,1,-1.45918765789223
194055.7920193,-1.46822376996812,1,-1.45693285227294
194080.4575156,-1.46822413714232,1,-1.45690521703654
194129.7885082,-1.46822376996911,1,-1.45573605287398
194228.4504935,-1.46822413714159,1,-1.4546067402814
194425.774464,-1.4682237699673,1,-1.45347716291487
194820.422405,-1.46822413714356,1,-1.45234778094815
195000,-1.4682237699698,1,-1.45121823098813
195029.5857071,-1.40949167511776,1,-1.45008883592999
195033.7837507,-1.46822377352743,1,-1.4489592920449
195034.411854,-1.40949167004947,1,-1.44782989405931
195034.5037814,-1.46822376690004,1,-1.44670035161135
195034.5173595,-1.40949171983937,1,-1.44557095291372
195034.5193574,-1.46822342966922,1,-1.44444141082011
195034.5196518,-1.40949400835698,1,-1.44331201194565
195034.5196952,-1.46820789774808,1,-1.44218246994036
195034.5197016,-1.40959919104209,1,-1.44105307102185
195034.5197026,-1.4675052538201,1,-1.43992352903854
195034.5197028,-1.43782586891527,1,-1.43879413010891
195034.5197029,-1.43886164256047,1,-1.43992352897826
195034.519703,-1.43885512561157,1,-1.43879412990904
195034.5197031,-1.43885983883285,1,-1.4399235289747
195034.5197032,-1.43885583818075,1,-1.43879413015969
195034.5197036,-1.43885949845599,1,-1.4399235273107
195034.5197043,-1.43885599612921,1,-1.43879414146594
195034.5197056,-1.43885942234225,1,-1.43992345059712
195034.5197084,-1.43885603349435,1,-1.4387946621339
195034.5197139,-1.43885940382978,1,-1.43991992577722
195034.5197248,-1.43885604270841,1,-1.43881816208043
195034.5197468,-1.43885939923325,1,-1.43885778426708
195034.5197906,-1.43885604500406,1,-1.4388576979264
195034.5198783,-1.43885939808608,1,-1.43885773331707
195034.5200537,-1.43885604557748,1,-1.43885771635058
195034.5204046,-1.43885939779941,1,-1.43885772433449
195034.5211062,-1.4388560457208,1,-1.43885772046007
195034.5225095,-1.43885939772776,1,-1.43885772236836
195034.5253162,-1.43885604575663,1,-1.43885772142113
195034.5309295,-1.43885939770984,1,-1.43885772189429
195034.5421561,-1.4388560457656,1,-1.4388577216489
195034.5646092,-1.43885939770535,1,-1.43885772175673
195034.6095155,-1.43885604576779,1,-1.44501143807042
195034.6993281,-1.43885939770424,1,-1.44501143878571
195034.8789533,-1.43885604576835,1,-1.45116515465772
195035.2382037,-1.43885939770376,1,-1.45116515815635
195035.9567045,-1.43885604576797,1,-1.45731885450559
195037.3937062,-1.43885939770287,1,-1.45731899363729
195040.2677094,-1.43885604576891,1,-1.46347174821477
195046.0157159,-1.43885939770415,1,-1.46347842008793
195057.511729,-1.43885604576252,1,-1.46958614996874
195080.503755,-1.43885939772096,1,-1.46988991164161
195126.4878071,-1.43885604574465,1,-1.47302920865285
195218.4559114,-1.43885939771448,1,-1.47610743295316
195402.3921199,-1.43885604579644,1,-1.47918420235618
195770.2645368,-1.43885939744971,1,-1.48226113592202
196000,-1.43885604551201,1,-1.48533792319126
196033.4668098,-1.59885602338921,1,-1.48841485147862
196038.2978832,-1.43885606360139,1,-1.49149164068339
196038.9928735,-1.5988560107584,1,-1.49456856813552
196039.0929974,-1.43885613654198,1,-1.49764535772884
196039.1074131,-1.59885550287964,1,-1.50072228499372
196039.1094892,-1.43885966314494,1,-1.50379907467849
196039.1097881,-1.59883101674213,1,-1.50687600189841
196039.1098312,-1.4390295144589,1,-1.50995279160615
196039.1098374,-1.59766037461094,1,-1.51302971881274
196039.1098383,-1.44675384926009,1,-1.51610650853633
196039.1098385,-1.5204811199976,1,-1.51918343575103
196039.1098386,-1.51888987757591,1,-1.51610650909375
196039.1098387,-1.51885540218281,1,-1.519183435612
196039.1098388,-1.51885631848008,1,-1.51610650944087
196039.109839,-1.51885586670409,1,-1.51918343315353
196039.1098394,-1.51885618123932,1,-1.51610652651629
196039.1098401,-1.51885591702677,1,-1.51918331459033
196039.1098415,-1.51885615952453,1,-1.51610734972763
196039.1098443,-1.51885592713023,1,-1.51917760505882
196039.10985,-1.51885615464942,1,-1.51614666489348
196039.1098614,-1.51885592952502,1,-1.51891983042462
196039.1098841,-1.51885615346255,1,-1.51885732312902
196039.1099295,-1.51885593011585,1,-1.51885602603263
196039.1100204,-1.51885615316779,1,-1.5188560463453
196039.1102022,-1.51885593026307,1,-1.51885603998336
196039.1105657,-1.51885615309422,1,-1.51885604242983
196039.1112928,-1.51885593029984,1,-1.51885604134638
196039.112747,-1.51885615307583,1,-1.51885604185736
196039.1156553,-1.51885593030903,1,-1.51885604160912
196039.121472,-1.51885615307124,1,-1.51885604173145
196039.1331054,-1.51885593031133,1,-1.51885604167057
196039.1563721,-1.51885615307009,1,-1.51885604170072
196039.2029055,-1.5188559303119,1,-1.51651920791776
196039.2959724,-1.5188561530698,1,-1.51651920921927
196039.4821062,-1.51885593031205,1,-1.51418237575738
196039.8543737,-1.51885615306974,1,-1.51418237677642
196040.5989088,-1.51885593031209,1,-1.5118455453742
196042.087979,-1.51885615306974,1,-1.51184553208998
196045.0661194,-1.51885593031208,1,-1.50950879998708
196051.0224002,-1.51885615306973,1,-1.50950809737821
196062.9349619,-1.51885593031232,1,-1.50717613897347
196086.7600851,-1.51885615306973,1,-1.50714290054026
196134.4103315,-1.51885593031216,1,-1.50652093893172
196229.7108243,-1.51885615307041,1,-1.5053522357754
196420.31181,-1.51885593031072,1,-1.50418372035872
196801.5137813,-1.51885615306652,1,-1.50301538655838
197000,-1.518855930309,1,-1.50184689635072
197030.6335761,-1.45809847510556,1,-1.50067855061788
197034.953969,-1.518855963955,1,-1.49951006596971
197035.5815458,-1.45809848315879,1,-1.49834171755253
197035.6715939,-1.51885595675807,1,-1.49717323422341
197035.6845807,-1.45809853663651,1,-1.49600488515238
197035.6864497,-1.51885558491016,1,-1.49483640214878
197035.686719,-1.45810111840025,1,-1.49366805291535
197035.6867577,-1.51883766247848,1,-1.49249956999283
197035.6867633,-1.45822523454801,1,-1.49133122071893
197035.6867641,-1.51799173104779,1,-1.49016273781682
197035.6867643,-1.50268515124823,1,-1.48899438853285
197035.6867644,-1.48846964824742,1,-1.49016273940354
197035.6867645,-1.48847475223614,1,-1.48899438882296
197035.6867646,-1.48847925150324,1,-1.49016273938517
197035.6867648,-1.48847540767065,1,-1.48899438908077
197035.6867652,-1.48847894125807,1,-1.49016273758646
197035.6867659,-1.48847555221736,1,-1.48899440158374
197035.6867673,-1.48847887146534,1,-1.49016265079091
197035.6867702,-1.4884755865128,1,-1.48899500411245
197035.686776,-1.48847885446552,1,-1.49015847962165
197035.6867876,-1.48847559497602,1,-1.48902336876744
197035.6868107,-1.48847885024305,1,-1.48847684748047
197035.686857,-1.48847559708497,1,-1.48847720134933
197035.6869496,-1.48847884918914,1,-1.4884772338705
197035.6871348,-1.48847559761179,1,-1.48847721838329
197035.6875052,-1.48847884892577,1,-1.48847722569522
197035.6882459,-1.48847559774346,1,-1.48847722214049
197035.6897274,-1.48847884885993,1,-1.48847722389401
197035.6926904,-1.48847559777638,1,-1.48847722302719
197035.6986163,-1.48847884884347,1,-1.4884772234681
197035.7104681,-1.48847559778461,1,-1.48847722324817
197035.7341718,-1.48847884883935,1,-1.48847722335338
197035.7815793,-1.48847559778667,1,-1.49463092247927
197035.8763941,-1.48847884883839,1,-1.49463092227537
197036.0660237,-1.4884755977873,1,-1.50078462055242
197036.445283,-1.48847884883824,1,-1.50078462850256
197037.2038016,-1.48847559778722,1,-1.50693825174476
197038.7208388,-1.48847884883761,1,-1.50693895456267
197041.7549131,-1.48847559778666,1,-1.51308616967417
197047.8230617,-1.48847884883588,1,-1.5131454869071
197059.959359,-1.48847559778076,1,-1.5187992589282
197084.2319536,-1.488478848835,1,-1.5217974472234
197132.7771428,-1.48847559780888,1,-1.52487444539961
197229.8675212,-1.48847884892801,1,-1.5279512782465
197424.048278,-1.48847559797641,1,-1.53102809822665
197812.4097917,-1.48847884874752,1,-1.53410498835522
198000,-1.48847559771143,1,-1.53718179301623
198029.1419482,-1.6484750275161,1,-1.54025868893614
198031.8983795,-1.48847559178373,1,-1.54333549106348
198032.2130205,-1.64847500439238,1,-1.54641238817007
198032.2463574,-1.48847580431537,1,-1.54948918972305
198032.2499954,-1.64847305322308,1,-1.55256608711249
198032.2503878,-1.4884938710091,1,-1.55564288852532
198032.2504304,-1.64830644175877,1,-1.55871978598349
198032.250435,-1.4900178458327,1,-1.5617965873579
198032.2504355,-1.63547692139195,1,-1.56487348482704
198032.2504356,-1.56642849345992,1,-1.56795028619969
198032.2504357,-1.56848080142085,1,-1.57102718368336
198032.2504358,-1.56847325180578,1,-1.56795028587044
198032.2504359,-1.56847616832219,1,-1.57102718358319
198032.2504361,-1.5684747411303,1,-1.56795028665909
198032.2504365,-1.56847577002452,1,-1.57102717619782
198032.2504373,-1.56847489170477,1,-1.56795035431856
198032.2504389,-1.56847570414848,1,-1.57102654898452
198032.250442,-1.56847492255803,1,-1.56795613523847
198032.2504482,-1.56847568921316,1,-1.57097371548815
198032.2504607,-1.5684749299064,1,-1.56839674483313
198032.2504856,-1.56847568556837,1,-1.56847545402023
198032.2505356,-1.5684749317215,1,-1.56847525721024
198032.2506354,-1.56847568466264,1,-1.56847532184558
198032.2508351,-1.56847493217391,1,-1.56847530323169
198032.2512344,-1.56847568443654,1,-1.56847531058531
198032.2520331,-1.56847493228693,1,-1.56847530729053
198032.2536305,-1.56847568438004,1,-1.56847530885284
198032.2568253,-1.56847493231518,1,-1.56847530809176
198032.2632148,-1.56847568436592,1,-1.56847530846723
198032.275994,-1.56847493232224,1,-1.56847530828099
198032.3015522,-1.56847568436239,1,-1.56847530837436
198032.3526686,-1.56847493232401,1,-1.5660623697329
198032.4549015,-1.56847568436151,1,-1.56606236837324
198032.6593673,-1.56847493232445,1,-1.56364942980101
198033.0682988,-1.5684756843613,1,-1.56364942740757
198033.886162,-1.56847493232453,1,-1.56123649824939
198035.5218882,-1.5684756843612,1,-1.56123640868421
198038.7933406,-1.56847493232449,1,-1.55882428349635
198045.3362455,-1.56847568436117,1,-1.55881679678972
198058.4220553,-1.56847493232432,1,-1.55647015789801
198084.5936748,-1.5684756843604,1,-1.5549547721857
198136.9369139,-1.56847493232484,1,-1.55374849332073
198241.623392,-1.56847568436033,1,-1.55254191163147
198450.9963483,-1.56847493232028,1,-1.55133552630434
198869.742261,-1.56847568437073,1,-1.55012899089951
199000,-1.56847493233401,1,-1.548922578105
199023.7944148,-1.50573928089066,1,-1.5477160546316
199025.9110969,-1.56847489637017,1,-1.54650963626802
199026.1586842,-1.5057392817847,1,-1.54530311548598
199026.1846674,-1.56847486994442,1,-1.54409669579931
199026.1875142,-1.50573952632394,1,-1.54289017567325
199026.1878208,-1.56847260359221,1,-1.54168375566001
199026.187854,-1.50576042949574,1,-1.54047723569689
199026.1878576,-1.56828027794286,1,-1.53927081560226
199026.187858,-1.50746307318135,1,-1.53806429567999
199026.1878581,-1.52907490380233,1,-1.53685787556463
199026.1878582,-1.53711243387313,1,-1.53565135565199
199026.1878583,-1.5371038084031,1,-1.53685787412693
199026.1878584,-1.53710966585616,1,-1.53565135560007
199026.1878585,-1.53710501179881,1,-1.53685787403935
199026.1878587,-1.5371089517041,1,-1.5356513565295
199026.187859,-1.53710532201619,1,-1.5368578655631
199026.1878598,-1.53710880690811,1,-1.5356514352208
199026.1878612,-1.53710539199132,1,-1.53685714028619
199026.1878642,-1.53710877250795,1,-1.53565810708429
199026.1878702,-1.53710540904676,1,-1.53679832585405
199026.187882,-1.53710876401611,1,-1.53710719165757
199026.1879058,-1.53710541328375,1,-1.53710705040074
199026.1879533,-1.53710876189985,1,-1.53710711218113
199026.1880482,-1.53710541434132,1,-1.53710707738638
199026.1882382,-1.53710876137121,1,-1.5371070928825
199026.1886181,-1.53710541460561,1,-1.53710708555509
199026.189378,-1.53710876123907,1,-1.53710708911948
199026.1908976,-1.53710541467168,1,-1.53710708735978
199026.193937,-1.53710876120604,1,-1.53710708823018
199026.2000157,-1.53710541468819,1,-1.53710708778213
199026.2121731,-1.53710876119778,1,-1.53710708799261
199026.2364878,-1.53710541469233,1,-1.53710708787777
199026.2851174,-1.53710876119576,1,-1.54326105032454
199026.3823765,-1.53710541469344,1,-1.54326105094879
199026.5768946,-1.53710876119527,1,-1.54941501162444
199026.965931,-1.53710541469388,1,-1.54941503418576
199027.7440037,-1.53710876119539,1,-1.55556872576768
199029.3001492,-1.5371054146933,1,-1.55557209344395
199032.41244,-1.53710876119271,1,-1.56168470021712
199038.6370218,-1.53710541469779,1,-1.5621528417333
199051.0861852,-1.53710876119155,1,-1.56531643515608
199075.9845122,-1.53710541469031,1,-1.56839869703547
199125.7811661,-1.53710876115597,1,-1.57147579200162
199225.3744739,-1.53710541462163,1,-1.5745526896297
199424.5610896,-1.53710876085864,1,-1.5776297479717
199822.9343209,-1.53710541451929,1,-1.58070665497288
200000,-1.53710876103037,1,-1.58378370983088
200027.8170691,-1.69710843689968,-1,-1.58686061834467
200029.5732229,-1.53710877813028,-1,-1.58993767249685
200029.7285673,-1.69710839190827,-1,-1.59301458135181
200029.7406717,-1.53710934796552,-1,-1.59609163533615
200029.7416612,-1.69710139573549,-1,-1.59916854427428
200029.7417406,-1.53719632082222,-1,-1.60224559821752
200029.7417471,-1.69603319077392,-1,-1.60532250717767
200029.7417476,-1.54928044062693,-1,-1.60839956111324
200029.7417477,-1.61935884368049,-1,-1.61147647008997
200029.7417478,-1.61724757006176,-1,-1.61455352402691
200029.7417479,-1.61710988381231,-1,-1.61763043299833
200029.741748,-1.61710809952577,-1,-1.61455352453537
200029.7417482,-1.61710893158539,-1,-1.61763043284942
200029.7417486,-1.61710834322604,-1,-1.61455352611674
200029.7417493,-1.61710884100189,-1,-1.61763041251413
200029.7417508,-1.61710838255384,-1,-1.61455377486498
200029.7417538,-1.61710882264992,-1,-1.61762731615252
200029.7417597,-1.61710839142167,-1,-1.61459176330957
200029.7417715,-1.61710881829071,-1,-1.61720053075848
200029.7417952,-1.61710839358289,-1,-1.61711399126527
200029.7418425,-1.61710881721467,-1,-1.6171086383513
200029.7419371,-1.61710839411977,-1,-1.61710859731456
200029.7421264,-1.61710881694651,-1,-1.61710860865198
200029.742505,-1.61710839425378,-1,-1.61710860423936
200029.7432622,-1.61710881687952,-1,-1.61710860620368
200029.7447765,-1.61710839428727,-1,-1.61710860527504
200029.7478052,-1.61710881686278,-1,-1.61710860572672
200029.7538626,-1.61710839429564,-1,-1.61710860550387
200029.7659774,-1.61710881685859,-1,-1.61710860561429
200029.7902069,-1.61710839429773,-1,-1.61710860555896
200029.8386659,-1.61710881685754,-1,-1.61462063024549
200029.9355839,-1.61710839429826,-1,-1.61462063109696
200030.12942,-1.61710881685728,-1,-1.61213265586993
200030.5170921,-1.61710839429838,-1,-1.61213265450968
200031.2924363,-1.6171088168572,-1,-1.60964470660572
200032.8431248,-1.61710839429843,-1,-1.6096443653322
200035.9445017,-1.61710881685717,-1,-1.60716061340904
200042.1472556,-1.61710839429851,-1,-1.6071099993123
200054.5527633,-1.61710881685729,-1,-1.60593165069918
200079.3637788,-1.61710839429837,-1,-1.60468744129909
200128.9858097,-1.61710881685726,-1,-1.60344336069964
200228.2298716,-1.61710839429751,-1,-1.60219944658778
200426.7179953,-1.6171088168559,-1,-1.60095539468163
200823.6942427,-1.61710839429266,-1,-1.5997114681508
201000,-1.61710881685192,-1,-1.59846742203129
201027.7019423,-1.55242103543275,-1,-1.59722349270632
201029.4503914,-1.61710883935292,-1,-1.59597944795985
201029.6050397,-1.55242103821688,-1,-1.59473551795428
201029.617088,-1.61710878158018,-1,-1.59349147354664
201029.6180728,-1.55242174875068,-1,-1.59224754337202
201029.6181519,-1.61709994376802,-1,-1.59100349904881
201029.6181583,-1.55253084428518,-1,-1.589759568832
201029.6181588,-1.61579285034756,-1,-1.58851552452992
201029.6181589,-1.58647133035437,-1,-1.58727159430261
201029.618159,-1.58475937245646,-1,-1.58602755000599
201029.6181591,-1.58476229871185,-1,-1.5847836197762
201029.6181592,-1.58476704994934,-1,-1.58602755082166
201029.6181594,-1.58476304473828,-1,-1.58478361972579
201029.6181598,-1.58476672705567,-1,-1.5860275506645
201029.6181605,-1.58476319519107,-1,-1.58478362179049
201029.6181619,-1.58476665440818,-1,-1.58602752540106
201029.6181648,-1.58476323089005,-1,-1.58478393644286
201029.6181706,-1.58476663671246,-1,-1.58602364407135
201029.6181822,-1.58476323969977,-1,-1.58483032793701
201029.6182054,-1.5847666323171,-1,-1.58476463225514
201029.6182518,-1.58476324189508,-1,-1.58476491142431
201029.6183445,-1.58476663122004,-1,-1.58476494772873
201029.6185299,-1.58476324244346,-1,-1.58476493160962
201029.6189007,-1.58476663094588,-1,-1.58476493922045
201029.6196423,-1.58476324258053,-1,-1.58476493551904
201029.6211256,-1.58476663087735,-1,-1.58476493734124
201029.6240921,-1.5847632426148,-1,-1.58476493643127
201029.6300251,-1.58476663086022,-1,-1.58476493687596
201029.6418912,-1.58476324262337,-1,-1.58476493664557
201029.6656233,-1.58476663085594,-1,-1.58476493675279
201029.7130876,-1.58476324262553,-1,-1.57861095382521
201029.8080161,-1.58476663085488,-1,-1.57861095354612
201029.9978731,-1.58476324262591,-1,-1.57245697110884
201030.3775871,-1.58476663085456,-1,-1.57245696770801
201031.1370152,-1.5847632426259,-1,-1.56630300670039
201032.6558714,-1.58476663085495,-1,-1.56630285538348
201035.6935837,-1.58476324262659,-1,-1.56014991475941
201041.7690083,-1.58476663085247,-1,-1.56014272902167
201053.9198575,-1.58476324262,-1,-1.55403795971419
201078.2215559,-1.58476663081894,-1,-1.55371516331707
201126.8249528,-1.58476324256822,-1,-1.55056121618316
201224.0317465,-1.58476663074896,-1,-1.5474835911343
201418.445334,-1.58476324245205,-1,-1.54440663148824
201807.2725089,-1.58476663072222,-1,-1.54132966127095
202000,-1.58476324248764,-1,-1.53825263188331
202030.4003909,-1.42476307619996,-1,-1.53517568382623
202034.6883553,-1.58476323463866,-1,-1.53209864639193
202035.3167144,-1.42476308785081,-1,-1.5290217017919
202035.4073425,-1.58476315402193,-1,-1.52594466275252
202035.4205005,-1.42476364474766,-1,-1.52286771892649
202035.4224056,-1.58475930834086,-1,-1.51979067950851
202035.4226818,-1.42479017465168,-1,-1.5167137358727
202035.4227218,-1.58457641343351,-1,-1.51363669636372
202035.4227276,-1.42604262886588,-1,-1.51055975277912
202035.4227285,-1.57637053629825,-1,-1.50748271324782
202035.4227286,-1.50276400537427,-1,-1.50440576967352
202035.4227287,-1.50474499135504,-1,-1.50748271300263
202035.4227288,-1.50476568005739,-1,-1.50440576973312
202035.4227289,-1.50476201697626,-1,-1.50748271261267
202035.4227291,-1.50476386677603,-1,-1.50440577244454
202035.4227294,-1.50476259314187,-1,-1.50748269390461
202035.4227301,-1.50476365756293,-1,-1.50440590164747
202035.4227315,-1.50476268302605,-1,-1.50748180272653
202035.4227343,-1.50476361582857,-1,-1.50441204488894
202035.4227398,-1.50476270314319,-1,-1.50743977465205
202035.4227508,-1.50476360595142,-1,-1.50468562747353
202035.4227729,-1.50476270803714,-1,-1.50476253506323
202035.4228171,-1.50476360351551,-1,-1.50476321653636
202035.4229055,-1.50476270925234,-1,-1.50476313663825
202035.4230823,-1.5047636029086,-1,-1.50476316327979
202035.4234358,-1.50476270955563,-1,-1.50476315312323
202035.4241429,-1.504763602757,-1,-1.50476315760459
202035.4255571,-1.50476270963142,-1,-1.5047631554948
202035.4283855,-1.50476360271911,-1,-1.50476315651904
202035.4340423,-1.50476270965036,-1,-1.50476315601413
202035.445356,-1.50476360270963,-1,-1.50476315626324
202035.4679832,-1.5047627096551,-1,-1.50476315613709
202035.5132377,-1.50476360270726,-1,-1.50244804937299
202035.6037466,-1.50476270965628,-1,-1.50244804850091
202035.7847645,-1.50476360270667,-1,-1.50013294194132
202036.1468002,-1.50476270965658,-1,-1.50013294084079
202036.8708717,-1.50476360270651,-1,-1.49781783609136
202038.3190146,-1.50476270965654,-1,-1.49781782242923
202041.2153005,-1.50476360270638,-1,-1.49550280439735
202047.0078722,-1.50476270965631,-1,-1.49550219247578
202058.5930157,-1.50476360270568,-1,-1.49319129330208
202081.7633028,-1.50476270965719,-1,-1.49316271410541
202128.1038768,-1.50476360270833,-1,-1.49260577575975
202220.7850249,-1.50476270965622,-1,-1.49144788465366
202406.1473211,-1.50476360270101,-1,-1.49029024773929
202776.8719134,-1.50476270962005,-1,-1.48913275864099
203000,-1.50476360267159,-1,-1.48797514937261
203033.0538863,-1.44456993217047,-1,-1.48681764705675
203037.8353293,-1.50476358084144,-1,-1.48566004391924
203038.5286794,-1.44456993870292,-1,-1.48450253864959
203038.6291197,-1.5047635742948,-1,-1.483344936962
203038.6436758,-1.44456998607049,-1,-1.48218743097406
203038.645785,-1.50476324754169,-1,-1.48102982964395
203038.6460906,-1.4445722408025,-1,-1.47987232347756
203038.6461349,-1.50474769275838,-1,-1.47871472223655
203038.6461414,-1.44467933113408,-1,-1.47755721602593
203038.6461423,-1.50402054359624,-1,-1.47639961480857
203038.6461425,-1.49028231266779,-1,-1.47524210858796
203038.6461426,-1.47465843394897,-1,-1.47639961420114
203038.6461427,-1.47466414988257,-1,-1.47524210881737
203038.6461428,-1.47466888615112,-1,-1.4763996141807
203038.646143,-1.47466486867867,-1,-1.47524210904803
203038.6461433,-1.474668542494,-1,-1.47639961258987
203038.646144,-1.47466502808147,-1,-1.47524212002445
203038.6461454,-1.47466846569538,-1,-1.47639953684592
203038.6461481,-1.47466506577896,-1,-1.47524264254135
203038.6461535,-1.4746684470192,-1,-1.47639594050393
203038.6461644,-1.47466507507426,-1,-1.47526701347482
203038.6461862,-1.4746684423822,-1,-1.47466635060919
203038.6462299,-1.47466507739011,-1,-1.47466673548956
203038.6463171,-1.47466844122494,-1,-1.4746667711925
203038.6464915,-1.47466507796857,-1,-1.47466675406488
203038.6468404,-1.47466844093575,-1,-1.47466676212117
203038.6475382,-1.47466507811315,-1,-1.47466675821123
203038.6489337,-1.47466844086347,-1,-1.4746667601368
203038.6517248,-1.4746650781493,-1,-1.47466675917588
203038.657307,-1.47466844084539,-1,-1.47466675965166
203038.6684714,-1.47466507815834,-1,-1.47466675941595
203038.6908002,-1.47466844084088,-1,-1.47466675953737
203038.7354579,-1.47466507816058,-1,-1.46851278823322
203038.8247731,-1.47466844083968,-1,-1.46851278826595
203039.0034035,-1.47466507816109,-1,-1.46235881733669
203039.3606644,-1.47466844083955,-1,-1.46235881627604
203040.0751862,-1.47466507816131,-1,-1.4562048508133
203041.5042297,-1.47466844083862,-1,-1.45620482172697
203044.3623168,-1.47466507815888,-1,-1.45005100066737
203050.078491,-1.47466844083315,-1,-1.45005022835416
203061.5108394,-1.47466507814224,-1,-1.44390023286578
203084.3755362,-1.47466844083546,-1,-1.44387981945324
203130.1049298,-1.4746650781463,-1,-1.43782948122968
203221.5637171,-1.47466844071142,-1,-1.43733251324039
203404.4812915,-1.47466507814941,-1,-1.43417763366188
203770.3164403,-1.47466844089054,-1,-1.43110059371309
204000,-1.47466507823129,-1,-1.42802358083194
204035.1012086,-1.31466518847427,-1,-1.42494664533565
204042.7263062,-1.47466507824116,-1,-1.42186960448804
204044.136903,-1.31466519706426,-1,-1.41879267608357
204044.4167091,-1.47466505039166,-1,-1.41571563260937
204044.4705484,-1.31466533890428,-1,-1.41263870534419
204044.481046,-1.4746643218688,-1,-1.40956166133897
204044.4830811,-1.31466909331379,-1,-1.4064847343301
204044.4834766,-1.47464499800581,-1,-1.40340769020359
204044.4835534,-1.3147685581475,-1,-1.40033076325709
204044.4835683,-1.47413432943239,-1,-1.39725371909258
204044.4835712,-1.31735964702812,-1,-1.39417679215845
204044.4835718,-1.46174391043903,-1,-1.39725371923298
204044.4835719,-1.39264157179851,-1,-1.39417679230234
204044.483572,-1.39466203949261,-1,-1.39725371904454
204044.4835721,-1.39466610592963,-1,-1.394176793186
204044.4835722,-1.39466475525785,-1,-1.39725371447234
204044.4835724,-1.39466537880067,-1,-1.39417681663415
204044.4835727,-1.3946649396426,-1,-1.39725359352
204044.4835735,-1.39466531050411,-1,-1.39417743890738
204044.4835749,-1.39466496924758,-1,-1.39725039022267
204044.4835779,-1.3946652966996,-1,-1.39419387670904
204044.4835837,-1.39466497591559,-1,-1.39716717075968
204044.4835954,-1.39466529342236,-1,-1.39458721182272
204044.4836188,-1.39466497754023,-1,-1.39466504722835
204044.4836657,-1.39466529261351,-1,-1.39466516025087
204044.4837593,-1.39466497794379,-1,-1.39466512895915
204044.4839466,-1.39466529241194,-1,-1.39466513752915
204044.4843212,-1.39466497804452,-1,-1.39466513420393
204044.4850704,-1.39466529236159,-1,-1.39466513568223
204044.4865687,-1.39466497806969,-1,-1.39466513498382
204044.4895654,-1.39466529234901,-1,-1.39466513532357
204044.4955589,-1.39466497807598,-1,-1.3946651351561
204044.5075457,-1.39466529234586,-1,-1.39466513523937
204044.5315194,-1.39466497807756,-1,-1.394665135198
204044.5794669,-1.39466529234507,-1,-1.39251937235413
204044.6753617,-1.39466497807795,-1,-1.39251937144951
204044.8671514,-1.39466529234487,-1,-1.39037360851089
204045.2507308,-1.39466497807805,-1,-1.39037360742818
204046.0178896,-1.39466529234483,-1,-1.38822784505519
204047.5522071,-1.3946649780781,-1,-1.38822784094183
204050.6208423,-1.39466529234486,-1,-1.38608209418067
204056.7581125,-1.3946649780781,-1,-1.38608200969031
204069.032653,-1.39466529234476,-1,-1.3839366767719
204093.581734,-1.39466497807837,-1,-1.38393446354159
204142.679896,-1.39466529234546,-1,-1.38180003418093
204240.8762199,-1.3946649780813,-1,-1.38174317528956
204437.2688679,-1.39466529234518,-1,-1.38094247775145
204830.0541637,-1.39466497808059,-1,-1.37986940116473
205000,-1.39466529234683,-1,-1.37879664363341
205029.3618143,-1.33887514359951,-1,-1.37772366150319
205035.4123055,-1.39466526909342,-1,-1.3766508620672
205036.5574069,-1.33887514153968,-1,-1.3755779050641
205036.782298,-1.39466526426143,-1,-1.37450509464532
205036.8257585,-1.33887515634693,-1,-1.37343214278374
205036.8342165,-1.39466518541417,-1,-1.37235932987662
205036.8358575,-1.33887556227947,-1,-1.37128637923917
